"gene_accession_id","gene_symbol","mouse_strain","mouse_life_stage","parameter_id","pvalue","parameter_name","analysis_id"
"Early adult","MGI:2685335","0.2510652","C57BL","Mctp2","GMC_905_001_007","Mean corpuscular hemoglobin","97zr4w031yvke1d"
"MGI:2446460","Tpte","C57BL","Early adult","IMPC_CSD_023_001","1.428903","Vibrissae - presence","980126z638bxo93"
"MGI:1333883","Lats1","C57BL","Early adult","IMPC_ECH_011_001","0.2393777","LVIDs","980d17il0kuusu5"
"MGI:1925836","Srbd1","C57BL","E9.5","MGP_CSD_068_001","0.7688846","Vibrissae","980p39t39s2tdjw"
"MGI:99878","Ppm1a","C57BL","Early adult","IMPC_CSD_033_001","0.1435271","Gait","980q4ss5qn6u1wv"
"MGI:2143539","Gls2","C57BL","Middle aged adult","IMPC_ACS_035_001","0.7219185","% Pre-pulse inhibition - PPI3","9810d923b25226l"
"MGI:2384959","Cybc1","C57BL","Early adult","IMPC_CSD_033_001","0.8839267","Gait","98138q6l08t1c43"
"MGI:1890127","Plxnc1","C57BL","Early adult","IMPC_EYE_025_001","0.07389366","Retinal Blood Vessels Structure","9815i7247j351o9"
"MGI:107634","Larp7","C57BL","Early adult","IMPC_HEM_003_001","0.1718267","Hemoglobin","9815x69ov629hsc"
"MGI:1918731","Alpk1","C57BL","Early adult","CCP_XRY_060_001","0.6515737","Transitional vertebrae","981og7x8z0zt82b"
"MGI:1932115","Papolb","C57BL","Early adult","IMPC_OFD_022_001","0.4748873","Percentage center time","982632q06d2nme7"
"MGI:1277143","Gtf2h3","C57BL","E9.5","IMPC_HEM_003_001","0.5717571","Hemoglobin","98319088pv387h0"
"MGI:1913591","Eid3","C57BL","Early adult","IMPC_CSD_029_001","0.8736018","Activity (body position)","9836tdr78ysh755"
"MGI:97525","Pde6b","C3H","Early adult","IMPC_OFD_022_001","0.1321408","Percentage center time","9846206t8mf1105"
"MGI:1341868","Rfc2","C57BL","E9.5","HRWLLA_CSD_029_001","0.1466441","Activity (body position)","98476i243u43059"
"MGI:1918946","Abhd8","C57BL","Early adult","HRWLLA_OFD_013_001","0.2105003","Periphery average speed","9847xv5haq65pe6"
"MGI:2682314","Zc3h4","C57BL","E15.5","CCP_XRY_018_001","0.8140804","Shape of vertebrae","9848vtia447k5b6"
"MGI:2146468","Urb1","C57BL","E9.5","CCP_XRY_020_001","0.6809214","Processes on vertebrae","98493578307k2l1"
"MGI:1914815","Gramd2b","C57BL","Early adult","HRWLLA_CSD_029_001","0.9862321","Activity (body position)","984p3m2y8j031ld"
"MGI:2389177","Lrrtm3","C57BL","Early adult","MGP_IMM_101_001","0.4079976","KLRG1+ NK cells - % of CD45+","9850wp02o32oi70"
"MGI:1920723","IWS1","C57BL","E12.5","IMPC_HEM_035_001","0.9159726","Eosinophil differential count","9853468xsv5t5uk"
"MGI:1918319","Stox2","C57BL","Early adult","GMC_914_001_002","0.8097479","Body temperature rectal","9853484f65v14a9"
"MGI:2444611","Ipo8","C57BL","Early adult","HRWLLA_HEM_001_001","0.84219","White blood cell count","9863xw4od8a3799"
"MGI:1344333","Mid2","C57BL",NA,"GMC_914_001_002","0.166615","Body temperature rectal","986o9p8r59r132x"
"MGI:3648212","Klhdc7b","C57BL","Early adult","IMPC_DXA_003_001","0.5064755","Lean mass","9870lwxj5j5z33o"
"MGI:1917036","Tprkb","C57BL","E9.5","IMPC_HEM_033_001","0.08946789","Monocyte differential count","9875mo3ng3he367"
"MGI:108420","Nfe2l2","C57BL","Early adult","JAX_OFD_013_001","0.762346","Periphery average speed","9879277xx1s6205"
"MGI:2684762","Lzts1","C57BL","Early adult","IMPC_OFD_022_001","0.4564611","Percentage center time","987amq1q9n632k3"
"MGI:2682314","Zc3h4","C57BL","E9.5","IMPC_CBC_005_001","0.7252537","Creatinine","987x3x5l0ih3497"
"MGI:1915926","Dusp22","C57BL","Early adult","HRWLLA_CSD_032_001","0.7185822","Locomotor activity","987x68p007566aa"
"MGI:107536","Lgals4","C57BL","Early adult","IMPC_CSD_039_001","0.8253835","Limb grasp","98800139980x55m"
"MGI:2446460","Tpte","C57BL","Early adult","IMPC_CBC_001_001","0.06053865","Sodium","9880a7ug3m0079p"
"MGI:88587","Cyp19a1","C57BL","Early adult","IMPC_GRS_008_001","0.6177252","Forelimb grip strength measurement mean","988473cwsh3s76q"
"MGI:1925505","Ralgps2","C57BL","Early adult","MGP_IMM_066_001","0.7921028","CD11b-high cDC - % of cDC","9884o7u7v91xsz3"
"Klhdc7b","Early adult","MGI:3648212","White blood cell count","C57BL","9886uj6w2v24312","IMPC_HEM_001_001","0.08775293"
"MGI:88587","Cyp19a1","C57BL","Middle aged adult","IMPC_ABR_004_001","0.7900468","6kHz-evoked ABR Threshold","988k3w34lys34do"
"MGI:2684762","Lzts1","C57BL","Early adult","IMPC_CBC_016_001","0.6227631","HDL-cholesterol","988pin1109w6q89"
"MGI:1914815","Gramd2b","C57BL","Middle aged adult","IMPC_CBC_009_001","0.2708566","Calcium","988ywsa1k4jovuc"
"MGI:2441932","Prepl","C57BL","Early adult","JAXLA_EYE_016_001","0.6149136","Lens","9890k4t959hola3"
"MGI:88587","Cyp19a1","C57BL","Middle aged adult","IMPC_GPP_002_001","0.6515533","Placenta Morphology","9891pg738eh7iqd"
"MGI:1890127","Plxnc1","C57BL","Early adult","M-G-P_025_001_014","0.5932287","Alanine aminotransferase","98921xb0w60oein"
"MGI:1918731","Alpk1","C57BL","Early adult","HRWLLA_CSD_030_001","0.05514417","Tremor","9897m0vm999o1h9"
"MGI:1336186","Agpat3","C57BL","Early adult","IMPC_OFD_050_001","0.5170086","Percentage center movement time","9897q8773iymtwy"
"MGI:1101781","Elf3","C58BL","Early adult","HRWLLA_OFD_018_001","0.2217284","Latency to center entry","989a9z8123g690z"
"MGI:1914281","Upf3a","C57BL","Early adult","IMPC_DXA_009_001","0.950273","Fat/Body weight","989co9762031902"
"MGI:1923012","Aftph","C57BL","E18.5","TCPLA_CSD_011_001","0.7344986","Coat - hair distribution - back","98ab89d6f8vno51"
"MGI:1914815","Gramd2b","C57BL","Late adult","MGP_PBI_005_001","0.8328916","Gamma delta T cell percentage","98b68j98000n2d5"
"MGI:1196295","Ptpn20","C57BL","Early adult","TCP_CHL_058_001","0.4421535","12.5 Mch Tidal volume","98d4kr14z748f3h"
"MGI:2181434","Phc3","C57BL","Early adult","IMPC_CSD_023_001","0.8467973","Vibrissae - presence","98d7p91355f2783"
"MGI:3648212","Klhdc7b","C57BL","Early adult","IMPC_DXA_004_001","0.180194","Bone Mineral Density (excluding skull)","98dc3isd86fc35w"
"MGI:1276533","Ncoa2","C57BL","E18.5","ESLIM_015_001_016","0.3274446","Alpha-amylase","98du0hg4r1e5095"
"MGI:2684762","Lzts1","C57BL","Early adult","HRWLLA_HEM_007_001","0.2557191","Mean cell hemoglobin concentration","98e34t8jrhj6885"
"MGI:109552","Il4i1","C57BL","Early adult","IMPC_HEM_040_001","0.9201936","Large Unstained Cell (LUC) differential count","98f3eiw7j816r88"
"MGI:107634","Larp7","C57BL","Early adult","IMPC_ACS_035_001","0.6256511","% Pre-pulse inhibition - PPI3","98g08ksogw5s53r"
"MGI:1277143","Gtf2h3","C57BL","E12.5","GMC_906_001_005","0.9832308","Potassium","98g4w4hkd8o0vl4"
"MGI:99502","Ltbp2","C57BL","Early adult","JAXLA_CSD_039_001","0.6858384","Limb grasp","98hw73319k8wio8"
"MGI:1349438","Mprip","C57BL","E15.5","IMPC_DXA_007_001","0.383873","BMC/Body weight","98j0w8ulhu4m1r7"
"MGI:1349438","Mprip","C57BL","E12.5","IMPC_EYE_023_001","0.7639345","Optic Disc","98jn15e1xgj9533"
"MGI:99878","Ppm1a","C57BL","Early adult","GMC_905_001_007","0.2750915","Mean corpuscular hemoglobin","98jz9q4fq44iv4v"
"mgi:1914815","Gramd2b","C57BL","Early adult","ESLIM_015_001_018","0.689633","Triglyceride","98k5i57u8t47429"
"MGI:1101781","Elf3","C57BL","Early adult","IMPC_GRS_011_001","0.2419302","Forelimb and hindlimb grip strength normalised against body weight","98ky0g1p96683po"
"MGI:2143539","Gls2","C57BL","Early adult","IMPC_CSD_033_001","0.1904678","Gait","98n03kk1cv70772"
"MGI:2685830","Nsl1","C57BL","Early adult","CCP_XRY_018_001","0.6400065","Shape of vertebrae","98n8wx5822838ra"
"MGI:3648212","Klhdc7b","C57BL","Early adult","IMPC_HEM_019_001","0.05567156","Mean platelet volume","98nwxi49fqs0731"
"MGI:1920723","Iws1","C57BL","E9.5","JAXLA_CSD_039_001","0.1221526","Limb grasp","98o48n969d5717u"
"MGI:2441932","Prepl","C57BL","Early adult","TCP_CHL_078_001","0.8667015","12.5 Mch Expiratory time","98o6259bpu79okk"
"MGI:99878","Ppm1a","C57BL","Early adult","IMPC_XRY_018_001","0.9913669","Shape of vertebrae","98od3o2srr9q831"
"MGI:2685335","Mctp2","C57BL","Early adult","ESLIM_015_001_018","0.196334","Triglyceride","98pcv1o6p726gml"
"MGI:1918319","Stox2","C57BL","Early adult","IMPC_ACS_037_001","0.08151961","% Pre-pulse inhibition - Global","98ph5i88u0z00s6"
"MGI:1915926","Dusp22","C57BL","Early adult","HRWLLA_OFD_009_001","0.5096321","Whole arena average speed","98q2sck059f7aq2"
"MGI:2446460","Tpte","C57BL","Early adult","ESLIM_015_001_016","0.9714297","Alpha-amylase","98r1188300ut445"
"MGI:2442910","Niban2","C57BL","Early adult","IMPC_EYE_017_001","0.7088454","Lens Opacity","98r41ykbf6h7kby"
"MGI:98446","Med22","C57BL","Early adult","HRWLLA_CBC_012_001","0.07897137","Aspartate aminotransferase","98r69i2l7ec7084"
"mgi:1929691","Slc15a3","C57BL","Early adult","HRWLLA_HEM_030_001","0.6503145","Neutrophil cell count","98rr32zmr3e066u"
"MGI:107634","Larp7","C57BL","Early adult","IMPC_GEL_032_001","0.0569175","Embryo Size","98syg834tc698k5"
"MGI:2682314","Zc3h4","C57BL","E15.5","HRWLLA_HEM_001_001","0.6221617","White blood cell count","98tix36443xz68t"
"MGI:3648212","Klhdc7b","C57BL","Late adult","IMPC_GRS_009_001","0.4282068","Forelimb and hindlimb grip strength measurement mean","98u7p0042p4q305"
"MGI:2450016","Nox1","C57BL","Early adult","IMPC_EYE_083_001","0.4851851","Vitreous","98u8i5kpu2gb46i"
"MGI:1338849","S100a3","C57BL","Early adult","IMPC_CSD_010_001","0.9870869","Coat - color pattern - abdomen","98uf971p0m1klh1"
"MGI:1344333","Mid2","C57BL","Early adult","IMPC_HEM_038_001","0.4006694","Basophil differential count","98vhs8b0h3hu631"
"MGI:1276533","Ncoa2","C57BL","E18.5","GMC_921_001_002","0.1705172","Body weight","98w048w22hu391w"
"MGI:102849","Klkb1","C57BL","Early adult","ESLIM_013_001_005","0.7878034","Left retina structure","98w272u85p6glb2"
"MGI:3037818","Cxcl3","C57BL","Early adult","TCP_CHL_080_001","0.149632","50 Mch Expiratory time","98w5e0me2vaem55"
"MGI:1925836","Srbd1","C57BL","Early adult","JAXLA_CSD_005_001","0.1050807","Coat - color - back","98w767v2k6t193l"
"MGI:1917036","Tprkb","C57BL","Early adult","MGP_PBI_005_001","0.939323","Gamma delta T cell percentage","98yc83y1w955230"
"MGI:1925836","Srbd1","C57BL","Late adult","IMPC_HEM_001_001","0.9524609","White blood cell count","98z5x5yu07dkw48"
"MGI:2146468","Urb1","C57BL","Early adult","JAX_LDT_005_001","0.8350271","Time mobile dark side","98z9i4n6f7g4343"
"MGI:1098801","Otud4","C57BL","E18.5","IMPC_EYE_023_001","0.1290938","Optic Disc","9900f0k42uspn4h"
"MGI:1099431","Sptlc1","C57BL","E9.5","IMPC_HEM_002_001","0.963127","Red blood cell count","9901a640z692fkr"
"MGI:2685830","Nsl1","C57BL","E9.5","IMPC_DXA_009_001","0.9800628","Fat/Body weight","9903153nwlhd6d8"
"MGI:2146468","Urb1","C57BL","E9.5","MGP_PBI_036_001","0.4727199","Monocyte number","99043f9j6987r23"
"MGI:1918319","Stox2","C57BL","Early adult","GMC_906_001_016","0.38511","Alpha-amylase","99087kkt953ofsv"
"MGI:1349438","Mprip","C57BL","Early adult","IMPC_OFD_009_001","0.8484469","Whole arena average speed","990ewamdj45723r"
"MGI:96878","Blnk","C57BL","Early adult","IMPC_HEM_032_001","0.006254998","Lymphocyte cell count","990rv391psr085z"
"MGI:1920723","Iws1","C57BL","E12.5","IMPC_GEL_032_001","0.8992792","Embryo Size","99128b636ue93op"
"MGI:1925927","Rnf20","C57BL","E12.5","IMPC_XRY_018_001","0.5460042","Shape of vertebrae","991q3n56e5vpbw6"
"MGI:894284","Rab12","C57BL","Early adult","IMPC_CBC_002_001","0.7151985","Potassium","991qa42179h7af3"
"MGI:1333877","Gpr50","C57BL","Early adult","TCP_CHL_078_001","0.6842917","12.5 Mch Expiratory time","991v0g70t0dmbl6"
"MGI:1918946","Abhd8","C57BL","Early adult","IMPC_GEP_038_001","0.4721635","Tail Morphology","992139u07ea52pe"
"MGI:1914243","Smarcd3","C57BL","E15.5","IMPC_HEM_001_001","0.3030686","White blood cell count","992704454598wnf"
"MGI:1922875","Mageh1","C57BL","Early adult","IMPC_HEM_006_001","0.9551229","Mean corpuscular hemoglobin","99278o0236ia1p9"
"MGI:88587","Cyp19a1","C57BL","Late adult","IMPC_OFD_018_001","0.7288419","Latency to center entry","99284e803f7s242"
"MGI:1929691","Slc15a3","C57BL","Early adult","IMPC_CSD_007_001","0.8456948","Coat - color - abdomen","992ew68cx1k4z91"
"MGI:1923012","Aftph","C57BL","Early adult","GMC_906_001_021","0.5539367","Uric acid","992qrk1z9o423mi"
"MGI:2138828","Eps8l2","C57BL","early adult","HRWLLA_CBC_012_001","0.190973","Aspartate aminotransferase","9939y8xg0gd4151"
"MGI:1336186","Agpat3","129SV","Early adult","IMPC_CBC_013_001","0.2494021","Alanine aminotransferase","9945kybc92ibnkl"
"MGI:1920723","Iws1","C57BL","Early adult","HRWLLA_HEM_007_001","0.706986","Mean cell hemoglobin concentration","994a29w0s2jb5if"
"MGI:1276533","NCOA2","C57BL","E18.5","JAXLA_CSD_039_001","0.6965011","Limb grasp","994j923c91nd4a4"
"MGI:98446","Med22","C57BL","Early adult","IMPC_CSD_029_001","0.7560769","Activity (body position)","994jcn525xmu2s7"
"MGI:2444354","Arid4a","129SV","Early adult","IMPC_OFD_012_001","0.9771213","Periphery permanence time","994ms2w0q5d6a87"
"MGI:1914281","Upf3a","C57BL","Early adult","IMPC_GEP_038_001","0.1495822","Tail Morphology","994tlbu6411c8o5"
"MGI:1932115","Papolb","C57BL","Early adult","JAX_OFD_009_001","0.7055965","Whole arena average speed","994tw6c8c74639y"
"MGI:894284","Rab12","C57BL","Early adult","JAX_OFD_007_001","0.2731594","Whole arena resting time","9956d0o9n1c5t61"
"MGI:102849","Klkb1","C57BL","Early adult","MGP_PBI_038_001","0.1025263","Ly6Clow monocyte number","9957p0ie85611fu"
"MGI:1196234","Ccdc69","C57BL","Early adult","IMPC_OFD_022_001","0.2934857","Percentage center time","995o636ah35y7n1"
"MGI:1923012","Aftph","C57BL","E18.5","IMPC_HEM_037_001","0.1845979","Basophil cell count","996181ih8l65z52"
"MGI:1336186","Agpat3","C57BL","Early adult","IMPC_CBC_020_001","0.2636312","Fructosamine","99648o17a1n7qr1"
"MGI:109552","Il4i1","C57BL","Early adult","IMPC_CBC_015_001","0.05930443","Total cholesterol","9964edic4rw0g88"
"MGI:1925927","Rnf20","C57BL","E12.5","IMPC_ABR_004_001","0.4530351","6kHz-evoked ABR Threshold","9966o00252uik94"
"MGI:1925836","Srbd1","C57BL","E9.5","IMPC_ABR_004_001","0.06064215","6kHz-evoked ABR Threshold","9968zx3pv31sv68"
"MGI:2682314","Zc3h4","C57BL","Early adult","ESLIM_015_001_018","0.8368973","Triglyceride","996iwex89hl9675"
"MGI:1099431","Sptlc1","C57BL","E9.5","HRWLLA_HEM_030_001","0.6303477","Neutrophil cell count","996n5e6m8j28mi0"
"MGI:1341868","Rfc2","C57BL","Early adult","HRWLLA_OFD_013_001","0.1785601","Periphery average speed","996w97854cq3wkg"
"MGI:2444611","Ipo8","C57BL","Early adult","IMPC_CBC_010_001","0.2643453","Phosphorus","997058ax5m9m8v2"
"MGI:2442910","Niban2","C57BL","Early adult","IMPC_ABR_004_001","0.1793016","6kHz-evoked ABR Threshold","99747p7k96736ad"
"MGI:1922248","Rab11fip2","C57BL","Early adult","ESLIM_015_001_015","0.3905354","Alkaline phosphatase","Inf"
"C57BL","0.630585","Forelimb and hindlimb grip strength measurement mean","Early adult","MGI:1925927","9977j89y5z67gns","Rnf20","JAXLA_GRS_009_001"
"MGI:1918319","Stox2","C57BL","Early adult","ESLIM_015_001_018","0.2263125","Triglyceride","997a83czyzg732p"
"MGI:1349438","Mprip","C57BL","E12.5","IMPC_CBC_023_001","0.5056631","Alpha-amylase","997absn3l653g53"
"MGI:1925927","Rnf20","C57BL","Early adult","JAXLA_CSD_007_001","0.7730715","Coat - color - abdomen","99810vm08l9mf55"
"MGI:2181434","Phc3","C57BL","Early adult","GMC_906_001_005","0.4780828","Potassium","9982x36i59fz614"
"MGI:1925836","Srbd1","C57BL","Late adult","HRWLLA_CSD_032_001","0.6301375","Locomotor activity","998r53n66imfyeb"
"MGI:88587","Cyp19a1","C57BL","Middle aged adult","IMPC_XRY_012_001","0.815853","Pelvis","99909uco5h16h5k"
"MGI:2444354","Arid4a","129SV","Early adult","IMPC_CBC_008_001","0.2155418","Total bilirubin","99940rhfqri6c35"
"MGI:2684762","Lzts1","C57BL","Early adult","IMPC_CBC_004_001","0.6954075","Urea (Blood Urea Nitrogen - BUN)","9994p9jaym6aci9"
"MGI:1349438","Mprip","C57BL","E12.5","IMPC_GRS_008_001","0.4415183","Forelimb grip strength measurement mean","99952nklc31tcmj"
"MGI:1925927","Rnf20","C57BL","Early adult","GMC_906_001_021","0.3837582","Uric acid","999pe1912317dau"
"MGI:1276533","Ncoa2","C57BL","E18.5","JAXLA_CSD_007_001","0.1891249","Coat - color - abdomen","999q20vovh889p7"
"MGI:1929691","Slc15a3","C57BL","Early adult","IMPC_GEP_004_002","0.5584889","Spontaneous movement","99bauf43yq16705"
"MGI:102849","Klkb1","C57BL","Early adult","IMPC_HEM_035_001","0.2290071","Eosinophil differential count","99bg2ca4d86r578"
"MGI:2138828","Eps8l2","C57BL","Early adult","IMPC_ACS_006_001","2.273008e-09","Response amplitude - S","99c660ti2654818"
"MGI:2444308","Atg4d","C57BL","Early adult","HRWLLA_HEM_032_001","0.1931781","Lymphocyte cell count","99cpm6d43v36l8u"
"MGI:1196234","Ccdc69","C57BL","Early adult","IMPC_EYE_023_001","0.0667774","Optic Disc","99db3489352hq63"
"MGI:1915926","Dusp22","C57BL","Early adult","MGP_CSD_026_001","0.1897331","Ventral coat/hair colour","99dgwo546zwqohy"
"MGI:1925927","Rnf20","C57BL","E12.5","IMPC_CBC_009_001","0.8152777","Calcium","99dqeh0x2yc97kw"
"MGI:1915476","Efcab2","C57BL","Early adult","M-G-P_005_001_006","0.4224978","Body Length","99e13mqt5rry3v5"
"MGI:1918731","ALPK1","C57BL","Early adult","IMPC_GRS_009_001","0.2570759","Forelimb and hindlimb grip strength measurement mean","99e70v29o5wij90"
"MGI:1925836","Srbd1","C57BL","Early adult","IMPC_CBC_018_001","0.2107392","Glucose","99e757q8jed2npk"
"MGI:1925505","Ralgps2","C57BL","Early adult","MGP_IMM_067_001","0.4633801","CD11b-low cDC - % of cDC","99f2c43rdf9v9wg"
"MGI:1344333","Mid2","C57BL","Early adult","IMPC_OFD_009_001","0.4786569","Whole arena average speed","99f2jt0t79h2lf3"
"MGI:2384959","Cybc1","C57BL","Early adult","ESLIM_015_001_009","0.8664404","Calcium","99f2xfmzre80819"
"MGI:2143539","Gls2","C57BL","Middle aged adult","IMPC_OFD_007_001","0.6900664","Whole arena resting time","99ffg25tvd0we82"
"MGI:88439","Cntf","C57BL","Early adult","TCP_CHL_057_001","0.1463627","PBS Tidal volume","99h1yog24q32107"
"MGI:2143539","Gls2","C57BL","Middle aged adult","IMPC_OFD_020_001","0.4962601","Distance travelled - total","99h5ymey3q4985w"
"MGI:1277143","Gtf2h3","C57BL","Early adult","JAX_LDT_003_001","0.7575105","Time mobile light side","99h64je58eb2cea"
"MGI:1917565","Hdac8","C57BL","Early adult","HRWLLA_OFD_011_001","0.0527749","Periphery resting time","99ip408l2e0u005"
"MGI:1277143","Gtf2h3","C57BL","E9.5","MGP_PBI_036_001","0.08136672","Monocyte number","99j4tw3885y75x9"
"MGI:1920723","Iws1","C57BL","E9.5","HRWLLA_CSD_036_001","0.1113168","Startle response","99j8760vu2z8vza"
"MGI:88587","Cyp19a1","C57BL","Middle aged adult","IMPC_GEO_009_002","0.6219795","Hemorrhage","99jf8n20d51r0z4"
"MGI:96878","Blnk","C57BL","Early adult","IMPC_CBC_016_001","0.8157957","HDL-cholesterol","99jwyb10xo3977w"
"MGI:1333883","Lats1","C57BL","Early adult","IMPC_HEM_005_001","0.7811826","Mean cell volume","99jycx0qa95qcgw"
"MGI:1276533","Ncoa2","C57BL","E18.5","IMPC_CBC_006_001","0.1722899","Total protein","99k24207sr11b71"
"MGI:102849","Klkb1","C57BL","Early adult","IMPC_EYE_016_001","0.5792939","Lens","99kh0002225og80"
"MGI:894284","Rab12","C57BL","Early adult","IMPC_GRS_011_001","0.4856418","Forelimb and hindlimb grip strength normalised against body weight","99koxge134g59n3"
"MGI:1922248","Rab11fip2","C57BL","Early adult","IMPC_ABR_002_001","0.3689075","Click-evoked ABR threshold","99lr44n3e780u55"
"MGI:2442782","Baz2b","C57BL","Early adult","IMPC_GEO_043_002","0.371726","spina bifida","99m3mi51665p32t"
"MGI:2682314","Zc3h4","C57BL","Early adult","IMPC_EMA_024_001","0.2787366","Embryo size","99n24b99s205770"
"MGI:1915349","Cibar1","C57BL","Early adult","IMPC_CSD_027_001","0.8759794","Ears","99nn5er8uldb14d"
"MGI:96878","Blnk","C57BL","Early adult","JAXLA_CSD_007_001","0.2744558","Coat - color - abdomen","99o703ej1w74c17"
"MGI:96958","Golga3","C57BL","Early adult","IMPC_CSD_007_001","0.6433877","Coat - color - abdomen","99p3313a703f74d"
"MGI:1196295","Ptpn20","C57BL","Early adult","IMPC_HEM_006_001","0.8759988","Mean corpuscular hemoglobin","99r1g6pup5v7kki"
"MGI:2682314","Zc3h4","C57BL","E15.5","IMPC_EYE_069_001","0.7863678","Left inner nuclear layer","99r81q8bo93c3c6"
"MGI:1344333","Mid2","C57BL","Early adult","HRWLLA_OFD_014_001","0.1743393","Center distance travelled","99r8eib04032a9g"
"MGI:1918319","Stox2","C57BL","E18.5","MGP_PBI_016_001","0.8259985","Monocyte percentage","99s06gy3lm0j250"
"MGI:1915476","Efcab2","C57BL","Early adult","IMPC_OFD_022_001","0.2664229","Percentage center time","99t5o1z2303hl14"
"MGI:1914109","Slc16a9","C57BL","Early adult","TCP_CHL_067_001","0.5933048","PBS Peak Inspiratory Flow","99t9992n724a734"
"MGI:1915349","Cibar1","C57BL","Early adult","IMPC_INS_001_001","0.8277244","Insulin","99td779bxmv93sp"
"MGI:107576","Sipa1","C57BL","Early adult","IMPC_CBC_001_001","0.1489884","Sodium","99tqdl8590ky33y"
"MGI:1336186","Agpat3","C57BL","Early adult","IMPC_XRY_012_001","0.9973993","Pelvis","99u27pm313d95so"
