impcParameterOrigId,name,description,isMandatory
30965,Indirect Calorimetry,No description available,FALSE
30966,Indirect Calorimetry,No description available,FALSE
30967,Indirect Calorimetry,No description available,FALSE
30968,Indirect Calorimetry,No description available,FALSE
30969,Indirect Calorimetry,No description available,FALSE
30970,Indirect Calorimetry,No description available,FALSE
30971,Indirect Calorimetry,No description available,FALSE
30972,Indirect Calorimetry,No description available,FALSE
30973,Indirect Calorimetry,No description available,FALSE
30974,Indirect Calorimetry,No description available,FALSE
30975,Indirect Calorimetry,No description available,FALSE
18301,Intraperitoneal glucose tolerance test (IPGTT),No description available,TRUE
18302,Intraperitoneal glucose tolerance test (IPGTT),No description available,TRUE
18303,Intraperitoneal glucose tolerance test (IPGTT),No description available,TRUE
18304,Intraperitoneal glucose tolerance test (IPGTT),No description available,TRUE
18305,Intraperitoneal glucose tolerance test (IPGTT),No description available,TRUE
18306,Intraperitoneal glucose tolerance test (IPGTT),No description available,TRUE
18307,Intraperitoneal glucose tolerance test (IPGTT),No description available,TRUE
18308,Intraperitoneal glucose tolerance test (IPGTT),No description available,TRUE
18309,Intraperitoneal glucose tolerance test (IPGTT),No description available,TRUE
18310,Intraperitoneal glucose tolerance test (IPGTT),No description available,TRUE
18311,Intraperitoneal glucose tolerance test (IPGTT),No description available,TRUE
18312,Intraperitoneal glucose tolerance test (IPGTT),No description available,TRUE
18313,Intraperitoneal glucose tolerance test (IPGTT),No description available,TRUE
41404,Indirect Calorimetry,No description available,FALSE
41405,Indirect Calorimetry,No description available,FALSE
41406,Indirect Calorimetry,No description available,FALSE
41407,Indirect Calorimetry,No description available,FALSE
41408,Indirect Calorimetry,No description available,FALSE
41409,Indirect Calorimetry,No description available,FALSE
41410,Indirect Calorimetry,No description available,FALSE
41411,Indirect Calorimetry,No description available,FALSE
41412,Indirect Calorimetry,No description available,FALSE
41413,Indirect Calorimetry,No description available,FALSE
41414,Indirect Calorimetry,No description available,FALSE
41415,Indirect Calorimetry,No description available,FALSE
41416,Indirect Calorimetry,No description available,FALSE
41417,Indirect Calorimetry,No description available,FALSE
41418,Indirect Calorimetry,No description available,FALSE
41419,Indirect Calorimetry,No description available,FALSE
41420,Indirect Calorimetry,No description available,FALSE
41421,Indirect Calorimetry,No description available,FALSE
41422,Indirect Calorimetry,No description available,FALSE
41423,Indirect Calorimetry,No description available,FALSE
41424,Indirect Calorimetry,No description available,FALSE
41425,Indirect Calorimetry,No description available,FALSE
41426,Indirect Calorimetry,No description available,FALSE
41427,Indirect Calorimetry,No description available,FALSE
41428,Indirect Calorimetry,No description available,FALSE
41429,Indirect Calorimetry,No description available,FALSE
41430,Indirect Calorimetry,No description available,FALSE
41431,Indirect Calorimetry,No description available,FALSE
41432,Indirect Calorimetry,No description available,FALSE
41433,Indirect Calorimetry,No description available,FALSE
41434,Indirect Calorimetry,No description available,FALSE
41435,Indirect Calorimetry,No description available,FALSE
41436,Indirect Calorimetry,No description available,FALSE
41437,Indirect Calorimetry,No description available,FALSE
41438,Indirect Calorimetry,No description available,FALSE
41439,Indirect Calorimetry,No description available,FALSE
41440,Indirect Calorimetry,No description available,FALSE
41441,Indirect Calorimetry,No description available,FALSE
41442,Indirect Calorimetry,No description available,FALSE
41443,Indirect Calorimetry,No description available,FALSE
41444,Indirect Calorimetry,No description available,FALSE
